Date	Time	u_ref	t_ref	d_ref	precip	Qpar	t_canopy	d_canopy	p_atm	CO2_atm	Ts0	Tsurf	Troot	Zw	xylemScalar	NEEobs	Ec
2012224	19.5	2.9875	24.92333333	1.914243638	0	-1.824	24.92333333	1.914243638	81	390	24.92333333	24.05530334	23.05403904	10	1	-999	-999
2012224	20	2.800833333	24.65333333	1.886773257	0	0	24.65333333	1.886773257	81	390	24.65333333	23.930581	23.05453304	10	1	-999	-999
2012224	20.5	1.758333333	24.427	1.85453136	0	-0.912	24.427	1.85453136	81	390	24.427	23.82568405	23.05516725	10	1	-999	-999
2012224	21	1.701666667	24.166	1.818976513	0	-0.912	24.166	1.818976513	81	390	24.166	23.70374428	23.05590019	10	1	-999	-999
2012224	21.5	0.72	24.046	1.80530891	0	0	24.046	1.80530891	81	390	24.046	23.64816102	23.05669961	10	1	-999	-999
2012224	22	1.561666667	23.47633333	1.725192358	0	-0.912	23.47633333	1.725192358	81	390	23.47633333	23.38214402	23.05751382	10	1	-999	-999
2012224	22.5	1.485833333	24.48033333	1.892436318	0	-0.912	24.48033333	1.892436318	81	390	24.48033333	23.85722143	23.05846079	10	1	-999	-999
2012224	23	1.815833333	23.28133333	1.720476454	0	-1.824	23.28133333	1.720476454	81	390	23.28133333	23.29584987	23.05925537	10	1	-999	-999
2012224	23.5	1.564166667	22.622	1.635764799	0	-0.912	22.622	1.635764799	81	390	22.622	22.98674926	23.06005181	10	1	-999	-999
2012225	0	1.896666667	22.21266667	1.577092687	0	-0.912	22.21266667	1.577092687	81	390	22.21266667	22.79551313	23.06090078	10	1	-999	-999
2012225	0.5	1.7125	22.029	1.561504981	0	-0.912	22.029	1.561504981	81	390	22.029	22.71093915	23.06179525	10	1	-999	-999
2012225	1	2.435833333	22.99	1.711259382	0	0	22.99	1.711259382	81	390	22.99	23.16643915	23.06294622	10	1	-999	-999
2012225	1.5	2.5075	22.71166667	1.663220532	0	-0.912	22.71166667	1.663220532	81	390	22.71166667	23.04045246	23.06414033	10	1	-999	-999
2012225	2	2.151666667	22.288	1.564433301	0	0	22.288	1.564433301	81	390	22.288	22.84595218	23.06532479	10	1	-999	-999
2012225	2.5	2.514166667	21.88433333	1.490719042	0	0	21.88433333	1.490719042	81	390	21.88433333	22.6605125	23.06642286	10	1	-999	-999
2012225	3	2.565833333	21.77666667	1.458742218	0	0	21.77666667	1.458742218	81	390	21.77666667	22.61259433	23.06759636	10	1	-999	-999
2012225	3.5	2.591666667	21.52666667	1.422565458	0	0	21.52666667	1.422565458	81	390	21.52666667	22.49742887	23.06881477	10	1	-999	-999
2012225	4	1.765	21.113	1.386884754	0	-1.824	21.113	1.386884754	81	390	21.113	22.30602666	23.06999946	10	1	-999	-999
2012225	4.5	1.708333333	21.15233333	1.393905928	0	0	21.15233333	1.393905928	81	390	21.15233333	22.32746585	23.07121775	10	1	-999	-999
2012225	5	1.1775	20.627	1.328200018	0	0	20.627	1.328200018	81	390	20.627	22.08367929	23.07239041	10	1	-999	-999
2012225	5.5	0.56	19.674	1.205413204	0	10.032	19.674	1.205413204	81	390	19.674	21.63776618	23.07339368	10	1	-999	-999
2012225	6	1.253333333	19.76333333	1.209063629	0	74.784	19.76333333	1.209063629	81	390	19.76333333	21.68060411	23.07432098	10	1	-999	-999
2012225	6.5	1.235833333	20.21566667	1.246136689	0	124.032	20.21566667	1.246136689	81	390	20.21566667	21.89274693	23.07520516	10	1	-999	-999
2012225	7	1.298333333	21.26166667	1.321489832	0	154.128	21.26166667	1.321489832	81	390	21.26166667	22.38318387	23.07617911	10	1	-999	-999
2012225	7.5	1.365	20.93333333	1.244854235	0	166.896	20.93333333	1.244854235	81	390	20.93333333	22.22587547	23.0769902	10	1	-999	-999
2012225	8	1.3475	21.776	1.37148128	0	363.888	21.776	1.37148128	81	390	21.776	22.6191458	23.0778051	10	1	-999	-999
2012225	8.5	1.02583333	22.81666667	1.520696759	0	455.088	22.81666667	1.520696759	81	390	22.81666667	23.10640635	23.07862878	10	1	-999	-999
2012225	9	1.280000003	23.55766667	1.620497656	0	531.696	23.55766667	1.620497656	81	390	23.55766667	23.45340787	23.07945348	10	1	-999	-999
2012225	9.5	1.808333333	23.92666667	1.672833717	0	492.48	23.92666667	1.672833717	81	390	23.92666667	23.62509562	23.08021024	10	1	-999	-999
2012225	10	1.80333333	25.07033333	1.823653935	0	904.704	25.07033333	1.823653935	81	390	25.07033333	24.1612829	23.08096663	10	1	-999	-999
2012225	10.5	1.580833333	25.80766667	1.925309827	0	1036.032	25.80766667	1.925309827	81	390	25.80766667	24.50640501	23.08166446	10	1	-999	-999
2012225	11	1.726666663	26.10166667	1.978773682	0	839.952	26.10166667	1.978773682	81	390	26.10166667	24.6430449	23.08222294	10	1	-999	-999
2012225	11.5	1.695833333	27.85633333	2.280280343	0	1204.752	27.85633333	2.280280343	81	390	27.85633333	25.46689392	23.08292155	10	1	-999	-999
2012225	12	1.29166667	28.819	2.470797243	0	2043.792	28.819	2.470797243	81	390	28.819	25.91938786	23.08360678	10	1	-999	-999
2012225	12.5	1.443333333	28.83866667	2.477809448	0	1719.12	28.83866667	2.477809448	81	390	28.83866667	25.92833328	23.08409004	10	1	-999	-999
2012225	13	1.1375	27.64333333	2.291931991	0	427.728	27.64333333	2.291931991	81	390	27.64333333	25.36508428	23.08434385	10	1	-999	-999
2012225	13.5	3.106666667	24.96033333	1.844144832	0	125.856	24.96033333	1.844144832	81	390	24.96033333	24.10172647	23.08405791	10	1	-999	-999
2012225	14	3.095833333	22.782	1.397139909	0	138.624	22.782	1.397139909	81	390	22.782	23.07238496	23.08347709	10	1	-999	-999
2012225	14.5	2.123333333	24.50666667	1.591294161	0	424.08	24.50666667	1.591294161	81	390	24.50666667	23.87773397	23.08304382	10	1	-999	-999
2012225	15	1.959166667	26.41866667	1.979620871	0	1586.88	26.41866667	1.979620871	81	390	26.41866667	24.77197467	23.08299598	10	1	-999	-999
2012225	15.5	1.375000007	23.88266667	1.579587071	0	278.16	23.88266667	1.579587071	81	390	23.88266667	23.57556299	23.08260261	10	1	-999	-999
2012225	16	1.229166667	22.09066667	1.268934923	0	132.24	22.09066667	1.268934923	81	390	22.09066667	22.7259476	23.08193841	10	1	-999	-999
2012225	16.5	3.103333333	19.85066667	0.906077869	0	37.392	19.85066667	0.906077869	81	390	19.85066667	21.66193377	23.08084571	10	1	-999	-999
2012225	17	1.506666667	15.424	0.302359908	1.1176	7.296	15.424	0.302359908	81	390	15.424	19.56655351	23.07905101	10	1	-999	-999
2012225	17.5	3.465	15.25033333	0.240665969	0.1397	10.032	15.25033333	0.240665969	81	390	15.25033333	19.4699703	23.07731512	10	1	-999	-999
2012225	18	2.9925	15.365	0.266892224	0	68.4	15.365	0.266892224	81	390	15.365	19.50997118	23.07552049	10	1	-999	-999
2012225	18.5	1.57583333	15.66266667	0.312907859	0	59.28	15.66266667	0.312907859	81	390	15.66266667	19.63707799	23.07381978	10	1	-999	-999
2012225	19	0.966666667	14.961	0.20656109	0	4.56	14.961	0.20656109	81	390	14.961	19.29568401	23.07219734	10	1	-999	-999
2012225	19.5	1.155	15.24566667	0.217581562	0	0	15.24566667	0.217581562	81	390	15.24566667	19.41931884	23.07077872	10	1	-999	-999
2012225	20	1.339166667	16.12766667	0.336338024	0	0	16.12766667	0.336338024	81	390	16.12766667	19.82519844	23.06957531	10	1	-999	-999
2012225	20.5	1.475	15.517	0.290258902	0	0	15.517	0.290258902	81	390	15.517	19.52925852	23.06830726	10	1	-999	-999
2012225	21	1.823333333	15.384	0.318463968	0	0	15.384	0.318463968	81	390	15.384	19.45887303	23.06712298	10	1	-999	-999
2012225	21.5	1.7325	15.58566667	0.36727265	0	0	15.58566667	0.36727265	81	390	15.58566667	19.54839479	23.06599294	10	1	-999	-999
2012225	22	2.064166667	15.647	0.378922922	0	0	15.647	0.378922922	81	390	15.647	19.57864824	23.06508112	10	1	-999	-999
2012225	22.5	2.359166667	15.557	0.379579721	0	0	15.557	0.379579721	81	390	15.557	19.5372104	23.06431705	10	1	-999	-999
2012225	23	2.291666667	15.49066667	0.392939595	0	0	15.49066667	0.392939595	81	390	15.49066667	19.50672954	23.06364443	10	1	-999	-999
2012225	23.5	2.791666667	15.75233333	0.4438029	0	0	15.75233333	0.4438029	81	390	15.75233333	19.63052751	23.06314661	10	1	-999	-999
2012226	0	2.5375	15.80566667	0.463329526	0	0	15.80566667	0.463329526	81	390	15.80566667	19.65684465	23.06266418	10	1	-999	-999
2012226	0.5	2.408333333	15.692	0.450743174	0	0	15.692	0.450743174	81	390	15.692	19.60460517	23.06216665	10	1	-999	-999
2012226	1	1.132499993	15.084	0.376199275	0	0	15.084	0.376199275	81	390	15.084	19.31942971	23.06165496	10	1	-999	-999
2012226	1.5	0.823333337	14.32966667	0.309132022	0	0	14.32966667	0.309132022	81	390	14.32966667	18.96539741	23.06107765	10	1	-999	-999
2012226	2	0.71416666	14.08533333	0.305917137	0	0	14.08533333	0.305917137	81	390	14.08533333	18.85111161	23.0605953	10	1	-999	-999
2012226	2.5	0.51	13.555	0.269554657	0	0	13.555	0.269554657	81	390	13.555	18.60166531	23.05991233	10	1	-999	-999
2012226	3	0.719999997	13.82166667	0.308701898	0	0	13.82166667	0.308701898	81	390	13.82166667	18.72601079	23.05917723	10	1	-999	-999
2012226	3.5	0.635000003	14.028	0.334721862	0	0	14.028	0.334721862	81	390	14.028	18.82186802	23.05853014	10	1	-999	-999
2012226	4	0.671666667	13.57833333	0.259495255	0	0	13.57833333	0.259495255	81	390	13.57833333	18.6087111	23.05790145	10	1	-999	-999
2012226	4.5	0.775833333	13.32766667	0.232700056	0	0	13.32766667	0.232700056	81	390	13.32766667	18.48990529	23.05741541	10	1	-999	-999
2012226	5	1.0775	13.11233333	0.233068986	0	0	13.11233333	0.233068986	81	390	13.11233333	18.38823399	23.05697001	10	1	-999	-999
2012226	5.5	1.089166663	13.537	0.26872449	0	19.152	13.537	0.26872449	81	390	13.537	18.58801519	23.05659135	10	1	-999	-999
2012226	6	1.105833337	15.55566667	0.3968386	0	139.536	15.55566667	0.3968386	81	390	15.55566667	19.53733309	23.05631992	10	1	-999	-999
2012226	6.5	0.878333333	17.31566667	0.580975187	0	305.52	17.31566667	0.580975187	81	390	17.31566667	20.36510666	23.05600601	10	1	-999	-999
2012226	7	0.78333333	18.088	0.691436088	0	515.28	18.088	0.691436088	81	390	18.088	20.72822044	23.05557802	10	1	-999	-999
2012226	7.5	1.160833337	18.745	0.764440362	0	854.544	18.745	0.764440362	81	390	18.745	21.03636862	23.05506242	10	1	-999	-999
2012226	8	0.909999997	19.37633333	0.838827193	0	784.32	19.37633333	0.838827193	81	390	19.37633333	21.33170492	23.05447427	10	1	-999	-999
2012226	8.5	0.950000003	20.649	0.963358141	0	1134.528	20.649	0.963358141	81	390	20.649	21.92833513	23.05399468	10	1	-999	-999
2012226	9	2.015	20.613	0.979751298	0	1388.064	20.613	0.979751298	81	390	20.613	21.90876098	23.05346541	10	1	-999	-999
2012226	9.5	2.283333333	21.251	1.045572568	0	1558.608	21.251	1.045572568	81	390	21.251	22.20615744	23.0530326	10	1	-999	-999
2012226	10	2.138333333	22.61266667	1.223682636	0	1715.472	22.61266667	1.223682636	81	390	22.61266667	22.84462747	23.05274787	10	1	-999	-999
2012226	10.5	2.460833333	23.18833333	1.383988317	0	1797.552	23.18833333	1.383988317	81	390	23.18833333	23.11379115	23.052372	10	1	-999	-999
2012226	11	2.665833333	24.24433333	1.570044734	0	1955.328	24.24433333	1.570044734	81	390	24.24433333	23.60997656	23.05207675	10	1	-999	-999
2012226	11.5	2.688333333	24.70766667	1.638228349	0	1967.184	24.70766667	1.638228349	81	390	24.70766667	23.82761272	23.05173716	10	1	-999	-999
2012226	12	2.9	25.236	1.717887808	0	1967.184	25.236	1.717887808	81	390	25.236	24.07513166	23.05141203	10	1	-999	-999
2012226	12.5	3.249166667	25.71633333	1.785003708	0	1979.04	25.71633333	1.785003708	81	390	25.71633333	24.29993172	23.05120401	10	1	-999	-999
2012226	13	3.0625	26.385	1.89649018	0	1926.144	26.385	1.89649018	81	390	26.385	24.61731049	23.05107818	10	1	-999	-999
2012226	13.5	2.754166667	27.23366667	2.03045167	0	1985.424	27.23366667	2.03045167	81	390	27.23366667	25.01834085	23.05104887	10	1	-999	-999
2012226	14	2.831666667	27.75133333	2.097285875	0	1973.568	27.75133333	2.097285875	81	390	27.75133333	25.26273267	23.0510287	10	1	-999	-999
2012226	14.5	2.59	27.865	2.147469529	0	1579.584	27.865	2.147469529	81	390	27.865	25.31633962	23.05102962	10	1	-999	-999
2012226	15	2.268333333	26.94633333	2.064668912	0	1374.384	26.94633333	2.064668912	81	390	26.94633333	24.88346715	23.05087434	10	1	-999	-999
2012226	15.5	1.476666667	27.49966667	2.154866196	0	832.656	27.49966667	2.154866196	81	390	27.49966667	25.14393991	23.05078698	10	1	-999	-999
2012226	16	2.800833333	28.05833333	2.273867203	0	1057.008	28.05833333	2.273867203	81	390	28.05833333	25.40974613	23.05073305	10	1	-999	-999
2012226	16.5	3.274166667	27.338	2.183264796	0	734.16	27.338	2.183264796	81	390	27.338	25.07406571	23.05051652	10	1	-999	-999
2012226	17	3.019166667	27.07866667	2.148559564	0	465.12	27.07866667	2.148559564	81	390	27.07866667	24.95465399	23.05031006	10	1	-999	-999
2012226	17.5	3.148333333	26.13	1.981727612	0	219.792	26.13	1.981727612	81	390	26.13	24.51136031	23.05000611	10	1	-999	-999
2012226	18	4.490833333	22.58233333	1.393791561	0	32.832	22.58233333	1.393791561	81	390	22.58233333	22.8450885	23.04916868	10	1	-999	-999
2012226	18.5	4.830833333	21.663	1.340845775	0	16.416	21.663	1.340845775	81	390	21.663	22.41435645	23.04828402	10	1	-999	-999
2012226	19	3.926666667	21.211	1.299489652	0	1.824	21.211	1.299489652	81	390	21.211	22.20552868	23.04750288	10	1	-999	-999
2012226	19.5	2.461666667	21.46966667	1.381281743	0	-0.912	21.46966667	1.381281743	81	390	21.46966667	22.33120345	23.04708716	10	1	-999	-999
2012226	20	2.015833333	21.51133333	1.388538939	0	-0.912	21.51133333	1.388538939	81	390	21.51133333	22.3548245	23.04690891	10	1	-999	-999
2012226	20.5	1.485833333	22.03033333	1.458063574	0	0	22.03033333	1.458063574	81	390	22.03033333	22.60327759	23.04690457	10	1	-999	-999
2012226	21	1.091666667	22.12566667	1.468200236	0	-0.912	22.12566667	1.468200236	81	390	22.12566667	22.65304809	23.04704938	10	1	-999	-999
2012226	21.5	1.213333333	21.48633333	1.376439167	0	-0.912	21.48633333	1.376439167	81	390	21.48633333	22.35736202	23.04720571	10	1	-999	-999
2012226	22	1.591666667	20.87766667	1.266568668	0	0	20.87766667	1.266568668	81	390	20.87766667	22.07610557	23.04717455	10	1	-999	-999
2012226	22.5	1.22333333	20.413	1.17312517	0	0	20.413	1.17312517	81	390	20.413	21.86273787	23.04697729	10	1	-999	-999
2012226	23	1.1925	19.662	1.07387171	0	-1.824	19.662	1.07387171	81	390	19.662	21.51420901	23.04663139	10	1	-999	-999
2012226	23.5	0.99666667	19.03333333	0.970081706	0	-1.824	19.03333333	0.970081706	81	390	19.03333333	21.22208304	23.04632457	10	1	-999	-999
2012227	0	0.820833327	18.59766667	0.890541518	0	0	18.59766667	0.890541518	81	390	18.59766667	21.0195754	23.04619457	10	1	-999	-999
2012227	0.5	1.027500003	18.27433333	0.836553842	0	0	18.27433333	0.836553842	81	390	18.27433333	20.86941363	23.04597061	10	1	-999	-999
2012227	1	1.138333333	17.38766667	0.644952101	0	-0.912	17.38766667	0.644952101	81	390	17.38766667	20.45335917	23.04571584	10	1	-999	-999
2012227	1.5	1.335833333	16.58633333	0.58382939	0	-1.824	16.58633333	0.58382939	81	390	16.58633333	20.07731896	23.04542479	10	1	-999	-999
2012227	2	1.215833333	16.69766667	0.653806441	0	0	16.69766667	0.653806441	81	390	16.69766667	20.13216188	23.04542852	10	1	-999	-999
2012227	2.5	1.406666667	16.785	0.640426564	0	-0.912	16.785	0.640426564	81	390	16.785	20.17667527	23.04561627	10	1	-999	-999
2012227	3	1.02	16.33166667	0.589683062	0	-0.912	16.33166667	0.589683062	81	390	16.33166667	19.96639945	23.04549283	10	1	-999	-999
2012227	3.5	0.749166663	15.975	0.555759601	0	0	15.975	0.555759601	81	390	15.975	19.80162403	23.04535297	10	1	-999	-999
2012227	4	1.086666667	15.47066667	0.533983302	0	-1.824	15.47066667	0.533983302	81	390	15.47066667	19.567287	23.04514802	10	1	-999	-999
2012227	4.5	1.34833333	15.583	0.549016942	0	0	15.583	0.549016942	81	390	15.583	19.62329018	23.04490508	10	1	-999	-999
2012227	5	1.19	15.99866667	0.633356591	0	0	15.99866667	0.633356591	81	390	15.99866667	19.82174178	23.04496271	10	1	-999	-999
2012227	5.5	1.271666667	16.90166667	0.746500904	0	33.744	16.90166667	0.746500904	81	390	16.90166667	20.24913071	23.04508391	10	1	-999	-999
2012227	6	1.111666667	19.64133333	0.989367386	0	200.64	19.64133333	0.989367386	81	390	19.64133333	21.54055389	23.04543461	10	1	-999	-999
2012227	6.5	1.315833333	19.84366667	0.964713416	0	439.584	19.84366667	0.964713416	81	390	19.84366667	21.63963711	23.04577546	10	1	-999	-999
2012227	7	1.077499997	19.67833333	0.933419334	0	568.176	19.67833333	0.933419334	81	390	19.67833333	21.56529149	23.04588292	10	1	-999	-999
2012227	7.5	0.843333333	21.18533333	1.080103512	0	647.52	21.18533333	1.080103512	81	390	21.18533333	22.27669856	23.046077	10	1	-999	-999
2012227	8	1.22	21.457	1.079714933	0	946.656	21.457	1.079714933	81	390	21.457	22.40660915	23.04605614	10	1	-999	-999
2012227	8.5	1.409166663	22.208	1.203394715	0	1151.856	22.208	1.203394715	81	390	22.208	22.76273391	23.0459656	10	1	-999	-999
2012227	9	1.370000003	23.41566667	1.39361307	0	1337.904	23.41566667	1.39361307	81	390	23.41566667	23.33273603	23.0459597	10	1	-999	-999
2012227	9.5	1.533333333	24.67033333	1.572882037	0	1509.36	24.67033333	1.572882037	81	390	24.67033333	23.92421878	23.04601485	10	1	-999	-999
2012227	10	1.813333337	25.62033333	1.724315416	0	1672.608	25.62033333	1.724315416	81	390	25.62033333	24.37195679	23.04610569	10	1	-999	-999
2012227	10.5	1.602500003	26.197	1.813509774	0	1889.664	26.197	1.813509774	81	390	26.197	24.64429065	23.04627106	10	1	-999	-999
2012227	11	1.996666667	26.02533333	1.796735805	0	1703.616	26.02533333	1.796735805	81	390	26.02533333	24.56428433	23.04625981	10	1	-999	-999
2012227	11.5	2.34166667	25.434	1.722253839	0	1077.072	25.434	1.722253839	81	390	25.434	24.28597065	23.04608635	10	1	-999	-999
2012227	12	2.29	26.87566667	1.92874579	0	1321.488	26.87566667	1.92874579	81	390	26.87566667	24.96358799	23.04604849	10	1	-999	-999
2012227	12.5	1.965	26.643	1.919760847	0	1229.376	26.643	1.919760847	81	390	26.643	24.85372434	23.04585648	10	1	-999	-999
2012227	13	2.114166667	27.011	1.984808787	0	1226.64	27.011	1.984808787	81	390	27.011	25.02589597	23.04574385	10	1	-999	-999
2012227	13.5	1.45833333	27.69133333	2.13686447	0	865.488	27.69133333	2.13686447	81	390	27.69133333	25.34513099	23.04566389	10	1	-999	-999
2012227	14	2.265833333	28.469	2.292220274	0	1513.92	28.469	2.292220274	81	390	28.469	25.71040902	23.04566846	10	1	-999	-999
2012227	14.5	1.899166667	29.20433333	2.470573217	0	965.808	29.20433333	2.470573217	81	390	29.20433333	26.05614455	23.04577043	10	1	-999	-999
2012227	15	2.79	28.021	2.282394021	0	621.072	28.021	2.282394021	81	390	28.021	25.49933412	23.04566473	10	1	-999	-999
2012227	15.5	2.720833333	28.55633333	2.424397028	0	643.872	28.55633333	2.424397028	81	390	28.55633333	25.75035769	23.04560085	10	1	-999	-999
2012227	16	3.305833333	28.74433333	2.459430219	0	710.448	28.74433333	2.459430219	81	390	28.74433333	25.83823367	23.04553191	10	1	-999	-999
2012227	16.5	4.906666667	26.15866667	1.967003605	0	960.336	26.15866667	1.967003605	81	390	26.15866667	24.62056715	23.04513365	10	1	-999	-999
2012227	17	4.565	24.075	1.687785031	0	236.208	24.075	1.687785031	81	390	24.075	23.63752838	23.04439286	10	1	-999	-999
2012227	17.5	3.775833333	23.25733333	1.603487732	0	364.8	23.25733333	1.603487732	81	390	23.25733333	23.25191595	23.04361	10	1	-999	-999
2012227	18	2.510833333	22.57933333	1.522673994	0	106.704	22.57933333	1.522673994	81	390	22.57933333	22.93176147	23.04274101	10	1	-999	-999
2012227	18.5	2.658333333	22.321	1.524096619	0	78.432	22.321	1.524096619	81	390	22.321	22.8095623	23.04197549	10	1	-999	-999
2012227	19	1.940833333	21.86066667	1.484602328	0	6.384	21.86066667	1.484602328	81	390	21.86066667	22.59271739	23.04136719	10	1	-999	-999
2012227	19.5	1.761666667	21.22366667	1.401978252	0	-1.824	21.22366667	1.401978252	81	390	21.22366667	22.29316224	23.04087779	10	1	-999	-999
2012227	20	2.053333333	21.15466667	1.363807455	0	0	21.15466667	1.363807455	81	390	21.15466667	22.26111912	23.0406755	10	1	-999	-999
2012227	20.5	1.956666667	21.47033333	1.418219806	0	0	21.47033333	1.418219806	81	390	21.47033333	22.41127567	23.04069638	10	1	-999	-999
2012227	21	1.458333333	21.41733333	1.419141395	0	0	21.41733333	1.419141395	81	390	21.41733333	22.38955229	23.04063247	10	1	-999	-999
2012227	21.5	1.105	20.94033333	1.35493508	0	-0.912	20.94033333	1.35493508	81	390	20.94033333	22.16848819	23.04046666	10	1	-999	-999
2012227	22	1.02	20.82233333	1.342267555	0	0	20.82233333	1.342267555	81	390	20.82233333	22.11609241	23.04031938	10	1	-999	-999
2012227	22.5	1.306666667	20.05633333	1.254032097	0	-1.824	20.05633333	1.254032097	81	390	20.05633333	21.75835677	23.04013191	10	1	-999	-999
2012227	23	1.759166667	19.64533333	1.17450426	0	-1.824	19.64533333	1.17450426	81	390	19.64533333	21.56741691	23.04000473	10	1	-999	-999
2012227	23.5	1.61	19.062	1.080221493	0	-1.824	19.062	1.080221493	81	390	19.062	21.29456327	23.03986042	10	1	-999	-999
2012228	0	1.6325	18.78566667	1.021652909	0	-1.824	18.78566667	1.021652909	81	390	18.78566667	21.16542859	23.03982734	10	1	-999	-999
2012228	0.5	1.629166667	17.986	0.943314313	0	-1.824	17.986	0.943314313	81	390	17.986	20.79000474	23.03973511	10	1	-999	-999
2012228	1	1.459166663	17.61666667	0.919472301	0	-1.824	17.61666667	0.919472301	81	390	17.61666667	20.6169009	23.03968994	10	1	-999	-999
2012228	1.5	1.635833333	17.19266667	0.882677256	0	-1.824	17.19266667	0.882677256	81	390	17.19266667	20.41757944	23.03963526	10	1	-999	-999
2012228	2	1.570833333	17.422	0.9158418	0	-0.912	17.422	0.9158418	81	390	17.422	20.52610696	23.03973501	10	1	-999	-999
2012228	2.5	1.549166667	17.39966667	0.914557103	0	-1.824	17.39966667	0.914557103	81	390	17.39966667	20.51769828	23.03979992	10	1	-999	-999
2012228	3	1.920833333	17.73366667	0.936860841	0	0	17.73366667	0.936860841	81	390	17.73366667	20.67843951	23.03997523	10	1	-999	-999
2012228	3.5	1.25	18.42266667	0.991923111	0	-0.912	18.42266667	0.991923111	81	390	18.42266667	21.00668129	23.04038441	10	1	-999	-999
2012228	4	1.486666663	17.094	0.847713198	0	-1.824	17.094	0.847713198	81	390	17.094	20.38551413	23.04068972	10	1	-999	-999
2012228	4.5	1.175	16.86133333	0.816741735	0	-1.824	16.86133333	0.816741735	81	390	16.86133333	20.278928	23.04106821	10	1	-999	-999
2012228	5	1.0525	16.288	0.765580519	0	-0.912	16.288	0.765580519	81	390	16.288	20.01180654	23.04148561	10	1	-999	-999
2012228	5.5	1.104999997	15.71166667	0.715717608	0	18.24	15.71166667	0.715717608	81	390	15.71166667	19.7428582	23.0419012	10	1	-999	-999
2012228	6	1.184166667	17.26433333	0.827850336	0	109.44	17.26433333	0.827850336	81	390	17.26433333	20.47565225	23.04237584	10	1	-999	-999
2012228	6.5	1.563333333	18.528	0.918346845	0	270.864	18.528	0.918346845	81	390	18.528	21.07356378	23.04275666	10	1	-999	-999
2012228	7	1.181666667	20.159	1.106743451	0	493.392	20.159	1.106743451	81	390	20.159	21.84504671	23.04331799	10	1	-999	-999
2012228	7.5	1.000833333	21.72966667	1.306112638	0	709.536	21.72966667	1.306112638	81	390	21.72966667	22.58910281	23.04408809	10	1	-999	-999
2012228	8	1.32416667	22.487	1.430349068	0	917.472	22.487	1.430349068	81	390	22.487	22.95033621	23.0449587	10	1	-999	-999
2012228	8.5	1.160833333	23.72333333	1.589438808	0	1138.176	23.72333333	1.589438808	81	390	23.72333333	23.53633052	23.04594092	10	1	-999	-999
2012228	9	1.786666667	24.12366667	1.662841905	0	1328.784	24.12366667	1.662841905	81	390	24.12366667	23.72912923	23.04688685	10	1	-999	-999
2012228	9.5	1.931666667	25.19733333	1.805570202	0	1503.888	25.19733333	1.805570202	81	390	25.19733333	24.2398242	23.04796399	10	1	-999	-999
2012228	10	1.6125	26.00633333	1.918420093	0	1662.576	26.00633333	1.918420093	81	390	26.00633333	24.62704552	23.04896946	10	1	-999	-999
2012228	10.5	1.665	26.55766667	2.001878565	0	1793.904	26.55766667	2.001878565	81	390	26.55766667	24.89338947	23.04991989	10	1	-999	-999
2012228	11	1.433653846	27.20961538	2.10760851	0	1564.08	27.20961538	2.10760851	81	390	27.20961538	25.20722479	23.05084962	10	1	-999	-999
2012228	11.5	1.433653846	27.20961538	2.10760851	0	702.24	27.20961538	2.10760851	81	390	27.20961538	25.21371422	23.05161438	10	1	-999	-999
2012228	12	1.419230769	26.42307692	1.975567834	0	1090.752	26.42307692	1.975567834	81	390	26.42307692	24.84813628	23.05202103	10	1	-999	-999
2012228	12.5	2.468333343	22.26366667	1.141347253	0	301.872	22.26366667	1.141347253	81	390	22.26366667	22.89339069	23.05166626	10	1	-999	-999
2012228	13	1.952777767	19.612	0.721924697	0	176.016	19.612	0.721924697	81	390	19.612	21.64407129	23.05073946	10	1	-999	-999
2012228	13.5	1.600277767	22.808	1.131389673	0	621.072	22.808	1.131389673	81	390	22.808	23.14460382	23.05007766	10	1	-999	-999
2012228	14	1.257222247	24.79133333	1.498414225	0	952.128	24.79133333	1.498414225	81	390	24.79133333	24.07670922	23.04970729	10	1	-999	-999
2012228	14.5	1.074166667	25.931	1.778205165	0	756.048	25.931	1.778205165	81	390	25.931	24.61256433	23.04947112	10	1	-999	-999
2012228	15	0.924444433	26.12566667	1.869262083	0	1011.408	26.12566667	1.869262083	81	390	26.12566667	24.70468985	23.04924937	10	1	-999	-999
2012228	15.5	0.939999997	25.93033333	1.827319812	0	380.304	25.93033333	1.827319812	81	390	25.93033333	24.61312815	23.04894213	10	1	-999	-999
2012228	16	0.912222223	25.79066667	1.813684036	0	409.488	25.79066667	1.813684036	81	390	25.79066667	24.54826994	23.04864345	10	1	-999	-999
2012228	16.5	0.96861112	25.31966667	1.653464914	0	246.24	25.31966667	1.653464914	81	390	25.31966667	24.32785123	23.04829776	10	1	-999	-999
2012228	17	1.142222223	25.10266667	1.702965991	0	169.632	25.10266667	1.702965991	81	390	25.10266667	24.22714932	23.04793033	10	1	-999	-999
2012228	17.5	1.39805557	25.37833333	1.748985526	0	241.68	25.37833333	1.748985526	81	390	25.37833333	24.35857843	23.0478146	10	1	-999	-999
2012228	18	1.155833337	25.87966667	1.837862625	0	245.328	25.87966667	1.837862625	81	390	25.87966667	24.59629285	23.04776863	10	1	-999	-999
2012228	18.5	1.13472221	24.309	1.613083265	0	62.016	24.309	1.613083265	81	390	24.309	23.85890144	23.04788022	10	1	-999	-999
