"","DAY","DCAN (kPa)","PLC","YSOIL (MPa)","YPD (MPa)","YMD (MPa)","ECRIT (mmol m-2 s-1)","Leaf NSC (gC m-2)","Stem NSC (gC m-2)","Root NSC (gC m-2)","GS (mmol m-2 s-1)","EC (mmol m-2 s-1)","GPP (mmol m-2 s-1)","SMshall","SMdeep","SMrock","RHIZFshall (mmol m-2 s-1)","RHIZFdeep (mmol m-2 s-1)","RHIZFrock (mmol m-2 s-1)","FinRootCshall (gC m-2 grd)","FinRootCdeep (gC m-2 grd)","FinRootCrock (gC m-2 grd)","MicrobNshall (gN m-2 grd)","MicrobNdeep (gN m-2 grd)","MicrobNrock (gN m-2 grd)","LitterNshall (gN m-2 grd)","LitterNdeep (gN m-2 grd)","LitterNrock (gN m-2 grd)","PlantN (gN m-2 grd)","LAI (m2 m-2)","RLA (m2 m-2)","RA shall (m2 m-2","RA deep (m2 m-2)","RA rock (m2 m-2)"
"137",137,2.69571605750204,90.62802,-1.7462175,-1.907625,-3.1053375,0.403340958333333,20.00635,33.272325,308.4625,4.19937,0.066451839875,0.623856653670411,0.242255350760327,0.185554958333333,0.30065360085859,0.0918932617916667,-0.0246439465208333,8.15519691666667e-05,23.9860183333333,23.8635216666667,0.173357440604167,3.86870666666667,4.09692854166667,0.464361708333333,0.351218041666667,0.6155475,0.0859298100583333,1.93818041666667,2.35,1.6186225,0.410811729166667,0.575019333333333,0.0141689516666667
"138",138,2.65198820323449,90.62236,-1.739525,-1.89226,-3.064975,0.405048583333333,20.15585,33.563175,307.67625,4.1237475,0.0773240760416667,0.884990001482583,0.239722023537549,0.185738729166667,0.300658975188927,0.102132685416667,-0.0241652252083333,9.47425958333333e-05,23.9600729166667,23.8385058333333,0.173940294283333,3.8833775,4.09028729166667,0.460020770833333,0.347322333333333,0.6049830625,0.0859200190645833,1.9477825,2.35,1.61758833333333,0.41074775,0.575066604166667,0.0141855839583333
"139",139,1.0421885,89.7214,-1.73339,-1.898325,-2.51172,0.407034270833333,20.43325,33.846125,306.88575,6.9736225,0.0537890919583333,0.828706774496296,0.23766495800906,0.185938770833333,0.300666245296926,0.0830865748958333,-0.0272222941666667,7.60735658333333e-05,23.9352941666667,23.8134041666667,0.1747128599875,3.897031875,4.08392625,0.455786354166667,0.343795958333333,0.594556375,0.0859133641604167,1.95500166666667,2.35,1.61657791666667,0.4106915,0.5751039375,0.0142046366666667
"140",140,2.67476360681302,90.74704,-1.7243325,-1.86081,-3.21684,0.408804291666667,20.4359,34.10425,306.1295,4.3157575,0.0715760126666667,0.861160399234763,0.236203063619625,0.186112770833333,0.300672609642549,0.08949441375,-0.0169702320833333,8.15111820833333e-05,23.9115760416667,23.78817875,0.17539613086875,3.909069375,4.07777416666667,0.451643291666667,0.340669416666667,0.584306791666667,0.08590982590625,1.95773708333333,2.35,1.61558916666667,0.410644604166667,0.575132916666667,0.0142223633333333
"141",141,2.53191559260386,90.61292,-1.72674,-1.852075,-2.9651875,0.409892583333333,20.496825,34.344125,305.383,4.025975,0.07389771125,0.897151139796417,0.233868028164175,0.186242270833333,0.300678682969421,0.0935297083333333,-0.0191473816666667,8.773391375e-05,23.8856704166667,23.7628604166667,0.176052095047917,3.924195,4.07182833333333,0.447591291666667,0.3366556875,0.574221416666667,0.0859084159020833,1.96293625,2.35,1.61455270833333,0.410582229166667,0.575177625,0.0142401595833333
"142",142,2.59947389760395,90.74488,-1.72936,-1.842685,-3.17006,0.411065395833333,20.730225,34.580975,304.6435,4.40325,0.0771428271041667,0.950711929232807,0.231464148981699,0.186377479166667,0.300685667056942,0.09313652375,-0.0155356912708333,8.51481458958333e-05,23.8599752083333,23.7374385416667,0.176804280764583,3.939368125,4.06612270833333,0.443635270833333,0.332666520833333,0.564272395833333,0.0859085254,1.96851395833333,2.35,1.61351854166667,0.4105210625,0.57521975,0.014259199375
"143",143,2.84012380399609,90.74366,-1.7367075,-1.8360975,-3.1444975,0.4117673125,20.91875,34.822775,303.908,3.9710275,0.0785028883958333,0.89539826223665,0.229072148475445,0.186491270833333,0.300692883167569,0.09393357,-0.0149396241666667,8.52258622708333e-05,23.8339925,23.7119016666667,0.177577639375,3.95598833333333,4.06065854166667,0.439773333333333,0.328395125,0.554455770833333,0.08590994216875,1.97326375,2.35,1.61247729166667,0.41045825,0.5752630625,0.0142786745833333
"144",144,2.9549376800193,90.76762,-1.7465125,-1.83045,-3.179705,0.412486875,20.998925,35.052425,303.179,3.784095,0.0710123894166667,0.810573579811333,0.226723385225616,0.186599020833333,0.300699311484457,0.0838122414583333,-0.0123025073125,8.20201984583333e-05,23.8072225,23.686234375,0.178267967758333,3.97455416666667,4.05539854166667,0.435998208333333,0.323682270833333,0.5447835625,0.085912552675,1.97692375,2.35,1.61141666666667,0.410390625,0.5753121875,0.0142972483333333
"145",145,2.99665123777405,90.74418,-1.7582275,-1.826645,-3.1297025,0.413060479166667,21.01955,35.25685,302.4735,3.55372,0.0679836738541667,0.810020972716404,0.224602290499866,0.1866929375,0.300705077806757,0.0821620633333333,-0.0135698900416667,7.85886052083333e-05,23.7810904166667,23.6604752083333,0.178891962020833,3.99180229166667,4.050304375,0.432305333333333,0.319200479166667,0.5352735625,0.0859164003854167,1.97771729166667,2.35,1.61036416666667,0.4103283125,0.57535675,0.0143148275
"146",146,2.72747562654603,90.6359,-1.7712125,-1.8223425,-2.919585,0.412752916666667,21.06095,35.439075,301.789,3.420975,0.0678105411458333,0.91444317538289,0.222493524575425,0.186796979166667,0.300711076592037,0.0834098329166667,-0.0151737222291667,7.99199185625e-05,23.7547679166667,23.6346770833333,0.179541850183333,4.008561875,4.04533416666667,0.428693354166667,0.314764083333333,0.525944166666667,0.0859213493208333,1.97896625,2.35,1.60930875,0.410264666666667,0.575402458333333,0.0143328120833333
"147",147,0.74916,88.14632,-1.7802975,-1.8309075,-2.0852175,0.411468041666667,21.245475,35.62665,301.1205,3.991985,0.0511291222291667,0.754600057341279,0.220874692844178,0.186915583333333,0.300717525907229,0.0667466297916667,-0.0148415356041667,6.85227697083333e-05,23.7300185416667,23.608849375,0.180236872047917,4.02208041666667,4.040476875,0.425162875,0.311075229166667,0.516792645833333,0.0859271472729167,1.97849979166667,2.35,1.60828395833333,0.410212541666667,0.575436291666667,0.0143511872916667
"148",148,2.41551391659682,90.75788,-1.7920375,-1.839205,-3.081435,0.414104958333333,21.38665,35.791675,300.485,4.19067,0.0536723132083333,0.798020092415792,0.227859839095819,0.1871278125,0.300724747608982,0.068445631625,-0.0130843186979167,6.3358206125e-05,23.7060125,23.5830110416667,0.180923402154167,4.03338666666667,4.03572104166667,0.421705541666667,0.307742979166667,0.507833979166667,0.0859338869083333,1.97622479166667,2.35,1.607275625,0.410165979166667,0.575464666666667,0.0143692775
"149",149,2.1671773236191,90.72052,-1.6578675,-1.756795,-2.9613825,0.4219390625,21.292575,35.936625,299.8725,5.153515,0.0683866386666667,0.909178128445267,0.242616486585193,0.18743575,0.300732194273141,0.080153600125,-0.0112439976666667,7.09400873541667e-05,23.681576875,23.557136875,0.181550150364583,4.04343104166667,4.03110958333333,0.418324145833333,0.304614833333333,0.499060395833333,0.08594097310625,1.97541916666667,2.35,1.60625645833333,0.410117104166667,0.57549625,0.014386705625
"150",150,2.69389720778382,90.77366,-1.6716025,-1.7535425,-3.06659,0.42207175,21.52545,36.090525,299.25325,4.0788425,0.0723251746458333,0.874961843025729,0.240459152553943,0.1875093125,0.300739148043675,0.0811535070833333,-0.0083249104375,7.6998538875e-05,23.656264375,23.531218125,0.182304133029167,4.05516916666667,4.02665,0.4150170625,0.301200604166667,0.4904178125,0.0859466166041667,1.97761895833333,2.35,1.605221875,0.410061020833333,0.575533,0.0144060135416667
"151",151,2.50256523243392,53.57782,-1.6776875,-1.5477225,-2.5057625,1.14997416666667,21.7125,36.0944,297.855,12.76705,0.206678335241667,2.07233618078305,0.23510797264047,0.188038895833333,0.300772967438804,0.3327254451375,-0.131960123610417,0.00838067737439583,23.637803125,23.5087166666667,0.186205638635417,4.08971375,4.02621291666667,0.411905229166667,0.29735775,0.481891166666667,0.0859518622895833,1.99064895833333,2.35,1.60446395833333,0.410022145833333,0.575514416666667,0.0144634591666667
"152",152,2.69065065907098,56.03078,-1.700765,-1.6211925,-2.4778025,1.11076979166667,21.75095,36.0648,295.51275,11.0097,0.201839576270833,2.01641797325825,0.226735091324122,0.188916479166667,0.300837963979875,0.295738342916667,-0.0995415060416667,0.00912864409375,23.6273225,23.4898847916667,0.193501013479167,4.15344520833333,4.03238104166667,0.409689041666667,0.293172354166667,0.473496375,0.08595772829375,1.99896979166667,2.35,1.60404833333333,0.410008833333333,0.575425666666667,0.0145655204166667
"153",153,3.3287436856313,58.05166,-1.733075,-1.69198,-2.495955,1.079269375,21.540325,36.00535,293.448,8.05799,0.186932571875,1.54938119845383,0.21937320002413,0.189501875,0.300892559873145,0.233811122733333,-0.0556785145833333,0.00939437255625,23.6140858333333,23.4699191666667,0.199706856522917,4.20949625,4.03960354166667,0.407692833333333,0.288378375,0.465231770833333,0.0859638417875,1.99029958333333,2.35,1.603529375,0.409986520833333,0.575358979166667,0.0146545227083333
"154",154,3.05766217237628,61.83506,-1.756115,-1.7349375,-2.53685,1.055305625,21.277825,35.78915,291.723,8.3841975,0.1675809,1.41925864775496,0.213368729887946,0.189837875,0.300932181395508,0.190536558958333,-0.03724468125,0.00957017170833333,23.5969877083333,23.448325,0.204344865010417,4.25515708333333,4.04694729166667,0.405352458333333,0.282998291666667,0.4570728125,0.0859697625791667,1.972249375,2.35,1.60285458333333,0.409951,0.575325479166667,0.014723388125
"155",155,2.86750843024395,63.23688,-1.7732775,-1.7534075,-2.6169925,1.04525645833333,21.2562,35.517,290.20225,9.1359375,0.16943147325,1.72509256417029,0.207965856417053,0.190085416666667,0.300975483560007,0.1852766636875,-0.02595831375,0.00878408608333333,23.58146,23.4271852083333,0.209485076354167,4.29011333333333,4.05442291666667,0.4026504375,0.277901479166667,0.449028729166667,0.08597593519375,1.95592604166667,2.35,1.60222916666667,0.409922,0.575280083333333,0.0147979560416667
"156",156,2.66615572913974,63.76918,-1.80525,-1.7674475,-2.58962,1.046676875,21.139975,35.29445,288.77575,9.17865,0.166652472122917,1.55243484538105,0.204593456579926,0.190242333333333,0.301020596693012,0.1669867330625,-0.0105970654375,0.00805540696666667,23.5664133333333,23.4061822916667,0.214777930822917,4.320244375,4.062204375,0.399867354166667,0.272830375,0.441114104166667,0.0859824390625,1.94167291666667,2.35,1.60162604166667,0.4098955625,0.575229020833333,0.0148753327083333
"157",157,2.01523022073685,62.58782,-1.5492725,-1.5292125,-2.50906,1.15168208333333,20.874375,35.0588,287.46075,15.0595,0.153559968325,1.52531458950026,0.230393734388934,0.190772770833333,0.301058442875938,0.200133805291667,-0.0510897135833333,0.00619705855,23.5507602083333,23.3841041666667,0.219004316308333,4.34253729166667,4.06973291666667,0.397149708333333,0.268746666666667,0.433326125,0.0859891808833333,1.93433895833333,2.35,1.60095791666667,0.409875041666667,0.575186458333333,0.01493866125
"158",158,2.65221634430908,63.871,-1.58083,-1.57378,-2.5891225,1.12996333333333,21.196375,34.871575,286.02025,11.384875,0.192319778083333,2.00642504264719,0.224584080783752,0.191107645833333,0.301106976536279,0.220658076877083,-0.037452308625,0.00758892973541667,23.5390960416667,23.363635625,0.224852322145833,4.364814375,4.07703375,0.394460479166667,0.265615458333333,0.425662958333333,0.085995991325,1.93119916666667,2.35,1.60044104166667,0.409867895833333,0.5751105,0.0150216139583333
"159",159,1.54139730668078,63.82344,-1.59011,-1.6127275,-2.5285525,1.11777333333333,20.819025,34.765125,284.68925,18.451625,0.134601620822917,1.65391922762,0.219831831021813,0.191354791666667,0.3011549430335,0.153025270666667,-0.0283161870625,0.00653864345833333,23.5269316666667,23.3429983333333,0.230568118264583,4.38492541666667,4.084456875,0.391784166666667,0.262311,0.4181148125,0.0860029350979167,1.91880375,2.35,1.59991770833333,0.409858833333333,0.575036791666667,0.0151044110416667
"160",160,1.87064613016617,64.32142,-1.60713,-1.62634,-2.56769,1.110685,20.89015,34.62925,283.50075,15.19645,0.15400287783125,1.71516599306792,0.215357276202176,0.191525625,0.301195850428124,0.1557769784375,-0.0148286596041667,0.00716220167083333,23.5132983333333,23.3216597916667,0.235558219652083,4.39893541666667,4.091765,0.389152895833333,0.259055458333333,0.410705979166667,0.086010465275,1.90716854166667,2.35,1.59932604166667,0.409845833333333,0.574976770833333,0.0151774220833333
"161",161,2.43406986235486,62.07418,-1.6374975,-1.640435,-2.3478775,1.10248875,20.992175,34.52945,282.28525,8.422945,0.153060713541667,1.70120594864577,0.210720437980661,0.191593770833333,0.3012381856708,0.153238590208333,-0.00778944708333333,0.00729661458333333,23.4983579166667,23.30058375,0.240789406841667,4.41571416666667,4.09984104166667,0.3865389375,0.254852875,0.403426916666667,0.0860181713229167,1.898554375,2.35,1.5987175,0.409820875,0.574925395833333,0.015253819375
"162",162,2.80928067840834,64.61184,-1.6593275,-1.653465,-2.56233,1.09431375,20.981675,34.416075,281.131,9.46896,0.172686539208333,1.73331716141327,0.206166174203906,0.191618354166667,0.301281195133632,0.1598733613125,0.00468772327083333,0.00778033481041667,23.4842647916667,23.2796372916667,0.24614092858125,4.43091270833333,4.10848375,0.383958708333333,0.2507180625,0.396272041666667,0.0860262096875,1.89095770833333,2.35,1.598135,0.409800604166667,0.57486775,0.01533168625
"163",163,3.42031920745462,64.58382,-1.70562,-1.675965,-2.5322175,1.08274729166667,20.708625,34.277775,279.961,7.0273525,0.155250118333333,1.28904140419954,0.201748583885691,0.191567020833333,0.301317465902843,0.138615798270833,0.007895441875,0.00769958014375,23.4676741666667,23.2579079166667,0.25069190068125,4.44924958333333,4.11788354166667,0.3814215625,0.245816916666667,0.389239208333333,0.0860344475604167,1.88142,2.35,1.597468125,0.409769916666667,0.574829916666667,0.0154001635416667
"164",164,3.17285804738016,64.27096,-1.7640725,-1.699675,-2.46084,1.06869166666667,20.3442,34.010525,278.842,6.74097,0.133149198333333,1.2579368741269,0.197927150610289,0.191516520833333,0.301343758906453,0.12073753064375,0.00484391591666667,0.00744287679166667,23.4485170833333,23.23502625,0.254091944602083,4.46670833333333,4.12713354166667,0.378990604166667,0.240772166666667,0.382304,0.0860424963166667,1.869603125,2.35,1.59669166666667,0.4097315,0.574814979166667,0.0154536854166667
"165",165,3.5543177445931,66.3092,-1.8420025,-1.7431075,-2.529675,1.02518695833333,20.04235,33.685675,277.7605,5.5498,0.127025394229167,1.10951880995647,0.194713765792217,0.191428145833333,0.301367647961211,0.0980945221041667,0.0210119868958333,0.00781365277083333,23.4284591666667,23.2118404166667,0.2572094440125,4.48349395833333,4.13602104166667,0.3765861875,0.235633916666667,0.375461770833333,0.0860504686041667,1.86003604166667,2.35,1.595885,0.409689291666667,0.574807,0.01550380125
"166",166,2.53058088799233,68.49858,-1.935065,-1.872635,-2.6317325,0.970703666666667,19.8299,33.29875,276.62475,6.63174,0.0938426526666667,1.17379439282649,0.192664431415407,0.191240625,0.301390322744384,0.0587065585416667,0.0277303010416667,0.00671369879166667,23.4082022916667,23.1885227083333,0.2602139630625,4.49714958333333,4.1480175,0.374239645833333,0.230731958333333,0.3687018125,0.0860582375833333,1.85192583333333,2.35,1.59506645833333,0.4096460625,0.574801604166667,0.015552358125
"167",167,2.26027426580275,70.206,-1.97933,-1.93489,-2.81959,0.930966458333333,19.573075,32.889575,275.54925,9.7968,0.1157989456875,1.23502921939934,0.191594366343177,0.190983541666667,0.301412465165456,0.062852818125,0.0459084330833333,0.0070450678125,23.3912610416667,23.1651254166667,0.263109210235417,4.500038125,4.16225270833333,0.371873166666667,0.227620264583333,0.362046708333333,0.0860666108125,1.84795625,2.35,1.59431145833333,0.409629145833333,0.574771958333333,0.0155989777083333
"168",168,2.34822004368348,71.49124,-2.09153,-2.05581,-2.8823625,0.870423145833333,19.673975,32.532775,274.2435,8.26196,0.1247751875,1.50333152073225,0.190004794607801,0.190555125,0.30143889841807,0.0501463659958333,0.0664561770833333,0.00830817435416667,23.3738304166667,23.142408125,0.266633151339583,4.50642020833333,4.18197333333333,0.369525875,0.223832277083333,0.355503416666667,0.0860753723333333,1.85196645833333,2.35,1.593575,0.409601854166667,0.5747444375,0.0156536695833333
"169",169,1.37429151469434,72.411,-2.1864125,-2.17131,-2.73715,0.819302270833333,19.581825,32.2609,272.85175,9.91248,0.106656568875,1.42303617843648,0.188936449394366,0.190047979166667,0.301467028599024,0.0320309718958333,0.0662900020833333,0.00853409110416667,23.3565729166667,23.1199572916667,0.270377969722917,4.51200416666667,4.20651270833333,0.367208083333333,0.21999885,0.349043541666667,0.0860842028125,1.85360375,2.35,1.59285583333333,0.409573416666667,0.574715,0.015711569375
"170",170,2.34710298793292,73.062,-2.2676325,-2.259975,-3.036115,0.809423979166667,19.549975,32.0177,271.4995,7.6532225,0.0937414834583333,1.29494197654012,0.189805469471382,0.189565645833333,0.301493796830382,0.0251010613333333,0.0610010805604167,0.0080673195,23.3391008333333,23.0973666666667,0.273966911558333,4.51536125,4.23144125,0.364932645833333,0.216355691666667,0.342647291666667,0.0860929204166667,1.85257104166667,2.35,1.592125625,0.409544520833333,0.574687895833333,0.0157675285416667
"171",171,1.54772816951381,69.89008,-1.9199475,-1.887505,-2.7970975,0.961275125,19.3404,31.692475,270.29825,15.001425,0.0888132713333333,1.27622106422929,0.197908145693593,0.189510333333333,0.301517006175297,0.0960960544166667,-0.0190136686875,0.00613858325833333,23.3231852083333,23.0742835416667,0.27699630629375,4.51373479166667,4.25112729166667,0.362709854166667,0.21384029375,0.336343479166667,0.0861023560416667,1.84275979166667,2.35,1.591400625,0.4095326875,0.5746515625,0.015815853125
"172",172,2.79325241663881,70.58266,-1.984585,-1.8955975,-2.8117025,0.935498333333333,19.588125,31.442775,269.217,7.569085,0.131137956833333,1.64153435418979,0.194769463870375,0.1895715625,0.301546648610124,0.117089764145833,0.00633667510416667,0.0076906474375,23.30897,23.052294375,0.28100448186875,4.51802708333333,4.25909229166667,0.360519395833333,0.211246635416667,0.330190291666667,0.0861127071458333,1.838488125,2.35,1.59075541666667,0.409523145833333,0.5746006875,0.0158761516666667
"173",173,0.88768075,70.67094,-2.08365,-2.0181775,-2.4757325,0.879576041666667,19.746625,31.298475,268.062,11.222935,0.103975005104167,1.63742907382202,0.191973991848106,0.1894796875,0.30158072459365,0.0781055754166667,0.0178249510416667,0.007976497625,23.2943910416667,23.031001875,0.285600142702083,4.526630625,4.26745229166667,0.3583100625,0.20810729375,0.324183354166667,0.0861234315,1.83332729166667,2.35,1.59013375,0.4095044375,0.574550979166667,0.01594465
"174",174,1.73648099395162,73.1977,-2.18157,-2.1393325,-2.96282,0.825721583333333,19.7115,31.1982,266.95075,10.60785,0.0973314513125,1.86434477583935,0.190088512331314,0.189281708333333,0.301615091167781,0.0549313547291667,0.033984925,0.0085139395625,23.2806877083333,23.0099091666667,0.290287867164583,4.530383125,4.27791916666667,0.356113458333333,0.205392195833333,0.3183201875,0.0861347566666667,1.82908104166667,2.35,1.589536875,0.409490395833333,0.574495604166667,0.0160140960416667
"175",175,2.56017834899682,74.2233,-2.2751175,-2.25008,-3.1080975,0.77569475,19.7635,31.16935,265.833,7.2552375,0.103268171208333,1.36555335308541,0.188763079650294,0.188963666666667,0.30164753191943,0.04314939925,0.0521777277083333,0.00807236447916667,23.267434375,22.9886666666667,0.2947130684125,4.53070270833333,4.29208625,0.353939166666667,0.202968491666667,0.312586395833333,0.0861465246041667,1.82828041666667,2.35,1.58894229166667,0.4094819375,0.574437270833333,0.0160806654166667
"176",176,1.71880241857454,74.78988,-2.3590825,-2.3548925,-3.0994975,0.853580854166667,19.73985,31.0442,264.635,9.6307925,0.080791784325,1.57866709246524,0.206315570554621,0.18894625,0.301677446208379,0.0317420195416667,0.04356899875,0.00754035560625,23.25243875,22.9668852083333,0.298474388258333,4.53065666666667,4.310373125,0.351820208333333,0.200363139583333,0.306976666666667,0.0861589416458333,1.82649020833333,2.35,1.58827979166667,0.409466458333333,0.574395416666667,0.0161381416666667
"177",177,1.42882757811491,66.8643,-1.34552,-1.4759575,-2.3587975,1.14656083333333,19.5212,30.94565,263.47675,20.6847,0.16015932850625,2.20103121585875,0.248601358623007,0.190313354166667,0.301718678991364,0.278755287166667,-0.111619904,0.00719320292708333,23.2405689583333,22.9460395833333,0.303031258022917,4.52958729166667,4.325200625,0.349707979166667,0.198876433333333,0.301508979166667,0.0861723587291667,1.8459475,2.35,1.58771833333333,0.409465291666667,0.574329354166667,0.016205223125
"178",178,0.972400730567454,66.80372,-1.21498,-1.4314975,-2.1672875,1.17768791666667,19.76815,31.008775,261.78,24.703825,0.128464643208333,1.85440065864224,0.253155680972747,0.191552229166667,0.301768024866785,0.251807734166667,-0.112204294166667,0.00681722779166667,23.231710625,22.9271770833333,0.30939072949375,4.55386104166667,4.331566875,0.347587104166667,0.197673679166667,0.2962034375,0.0861866911041667,1.87278583333333,2.35,1.58730729166667,0.409467604166667,0.574236583333333,0.0162958602083333
"179",179,2.6980578689465,68.48442,-1.1470975,-1.3275075,-2.427925,1.206340625,20.111975,31.03615,260.11975,12.643375,0.215234886125,2.27231990685205,0.253560770178832,0.192713333333333,0.30181882619037,0.2814474355,-0.0709263698333333,0.00701021095833333,23.22353375,22.9088039583333,0.316071954520833,4.58204166666667,4.33700833333333,0.3454821875,0.196377860416667,0.291064416666667,0.0862018456458333,1.88816270833333,2.35,1.58692791666667,0.409471020833333,0.574138729166667,0.016390345
"180",180,1.9237947104858,66.8261,-1.1474625,-1.304355,-2.16644,1.21529479166667,20.27435,31.142825,258.41775,14.6711,0.161141673416667,1.72487948587845,0.246810642573459,0.193213833333333,0.301861790549638,0.219728509375,-0.0602368091666667,0.006225636475,23.213125,22.8899345833333,0.322099235820833,4.61433666666667,4.34264791666667,0.343388208333333,0.1944733875,0.286072895833333,0.08621750425,1.892833125,2.35,1.58648395833333,0.409464104166667,0.574058395833333,0.0164775502083333
